OrderID,Date,CustomerID,Quantity,UnitPrice,ShippingAddress,TrackingNumber,ItemsInCart,CouponCode,TotalPrice,price_to_cart_ratio,order_month,has_coupon,discount_tier,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral
ORD200414,2025-05-04,C11829,2,139.57,797 Main St,TRK84229257,4,WINTER15,279.14,34.8925,5,1,15.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
ORD200415,2025-04-06,C62169,1,184.15,655 Main St,TRK64558985,5,FREESHIP,184.15,36.83,4,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
ORD200416,2023-07-18,C20881,2,644.05,652 Main St,TRK26263902,5,WINTER15,1288.1,128.81,7,1,15.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ORD200417,2023-10-24,C44492,5,55.41,954 Main St,TRK51429869,5,MISSING,277.05,11.081999999999999,10,0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ORD200418,2023-01-11,C74169,1,310.93,862 Main St,TRK66144809,3,MISSING,310.93,103.64333333333333,1,0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
ORD200419,2024-04-17,C70999,2,216.66,885 Main St,TRK75644156,6,FREESHIP,433.32,36.11,4,1,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
ORD200420,2024-11-29,C11921,1,452.7,439 Main St,TRK91362635,5,FREESHIP,452.7,90.53999999999999,11,1,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
ORD200421,2023-10-15,C50683,2,288.21,769 Main St,TRK53032122,5,MISSING,576.42,57.641999999999996,10,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD200422,2023-06-05,C76140,4,206.6,914 Main St,TRK25861469,6,WINTER15,826.4,34.43333333333333,6,1,15.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
ORD200423,2024-07-20,C94311,4,685.2,195 Main St,TRK97308771,6,WINTER15,2740.8,114.2,7,1,15.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
ORD200424,2023-04-12,C49491,5,22.94,339 Main St,TRK64012257,10,MISSING,114.7,2.294,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ORD200425,2023-03-09,C40648,2,301.88,488 Main St,TRK25325993,5,WINTER15,603.76,60.376,3,1,15.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
ORD200426,2025-03-16,C40967,5,57.45,315 Main St,TRK24839296,10,MISSING,287.25,5.745,3,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD200427,2024-12-18,C25406,1,161.24,379 Main St,TRK70952564,3,WINTER15,161.24,53.74666666666667,12,1,15.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
ORD200428,2024-11-26,C77085,4,262.58,895 Main St,TRK57227640,8,WINTER15,1050.32,32.8225,11,1,15.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ORD200429,2024-12-19,C38126,4,515.19,522 Main St,TRK90838498,9,SAVE10,2060.76,57.24333333333334,12,1,10.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
ORD200430,2023-06-07,C87448,1,450.07,433 Main St,TRK44134016,6,FREESHIP,450.07,75.01166666666667,6,1,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
ORD200431,2024-10-06,C62312,1,52.54,651 Main St,TRK59623037,6,WINTER15,52.54,8.756666666666666,10,1,15.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
ORD200432,2023-09-04,C58443,2,424.32,662 Main St,TRK77163738,6,MISSING,848.64,70.72,9,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
ORD200433,2023-08-26,C36613,3,631.64,785 Main St,TRK13282106,3,FREESHIP,1894.92,210.54666666666665,8,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
ORD200434,2023-10-22,C73893,5,327.68,384 Main St,TRK85939879,6,MISSING,1638.4,54.61333333333334,10,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
ORD200435,2023-05-27,C48601,1,414.47,101 Main St,TRK97868309,3,FREESHIP,414.47,138.15666666666667,5,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
ORD200436,2023-02-11,C14568,4,221.33,651 Main St,TRK73545796,5,MISSING,885.32,44.266000000000005,2,0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
ORD200437,2024-04-18,C63378,1,512.39,955 Main St,TRK20863705,2,FREESHIP,512.39,256.195,4,1,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
ORD200438,2025-01-03,C77800,3,459.34,436 Main St,TRK27439574,3,SAVE10,1378.02,153.11333333333332,1,1,10.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
ORD200439,2024-09-08,C91155,1,146.32,321 Main St,TRK36260319,4,WINTER15,146.32,36.58,9,1,15.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
ORD200440,2024-11-05,C60215,4,83.6,978 Main St,TRK31727767,4,SAVE10,334.4,20.9,11,1,10.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
ORD200441,2023-12-13,C52915,2,328.54,475 Main St,TRK79466982,6,FREESHIP,657.08,54.75666666666667,12,1,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
ORD200442,2024-05-06,C72588,5,314.94,661 Main St,TRK43410829,8,SAVE10,1574.7,39.3675,5,1,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ORD200443,2024-05-14,C61668,2,69.64,813 Main St,TRK58970302,6,MISSING,139.28,11.606666666666667,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ORD200444,2024-06-08,C79508,1,135.17,585 Main St,TRK61882353,6,FREESHIP,135.17,22.528333333333332,6,1,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
ORD200445,2024-03-23,C94569,1,487.21,227 Main St,TRK31351770,3,SAVE10,487.21,162.40333333333334,3,1,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ORD200446,2023-10-18,C89592,5,509.58,262 Main St,TRK49442402,6,FREESHIP,2547.9,84.92999999999999,10,1,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
ORD200447,2024-04-07,C48207,2,416.81,356 Main St,TRK45355655,2,MISSING,833.62,208.405,4,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
ORD200448,2023-09-04,C16776,2,160.0,854 Main St,TRK12860600,4,SAVE10,320.0,40.0,9,1,10.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ORD200449,2024-08-26,C91518,3,253.05,286 Main St,TRK48688724,3,MISSING,759.15,84.35000000000001,8,0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
ORD200450,2024-01-15,C36408,5,615.1,160 Main St,TRK94023253,10,WINTER15,3075.5,61.510000000000005,1,1,15.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
ORD200451,2023-04-01,C14837,1,183.18,647 Main St,TRK17501136,6,SAVE10,183.18,30.53,4,1,10.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD200452,2023-07-23,C36467,1,75.78,581 Main St,TRK20863987,5,SAVE10,75.78,15.156,7,1,10.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
ORD200453,2025-05-02,C15017,1,675.57,492 Main St,TRK51241924,1,WINTER15,675.57,675.57,5,1,15.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
ORD200454,2024-11-27,C54759,1,109.29,686 Main St,TRK75583042,5,FREESHIP,109.29,21.858,11,1,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ORD200455,2024-03-26,C58341,1,639.83,874 Main St,TRK32856728,2,SAVE10,639.83,319.915,3,1,10.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
ORD200456,2023-06-26,C94479,5,62.81,259 Main St,TRK69089975,9,SAVE10,314.05,6.978888888888889,6,1,10.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
ORD200457,2025-05-25,C50236,4,615.83,545 Main St,TRK67692578,4,WINTER15,2463.32,153.9575,5,1,15.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
ORD200458,2024-07-02,C31412,4,510.58,196 Main St,TRK61946127,7,WINTER15,2042.32,72.94,7,1,15.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
ORD200459,2024-07-24,C90142,1,334.39,433 Main St,TRK39717191,2,MISSING,334.39,167.195,7,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
ORD200460,2024-10-06,C83548,1,144.25,474 Main St,TRK93822942,2,WINTER15,144.25,72.125,10,1,15.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ORD200461,2024-06-08,C29697,1,401.82,407 Main St,TRK47776482,5,FREESHIP,401.82,80.364,6,1,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
ORD200462,2025-03-31,C22991,1,252.68,731 Main St,TRK32796086,1,MISSING,252.68,252.68,3,0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ORD200463,2023-05-26,C25276,5,662.78,214 Main St,TRK14011732,9,SAVE10,3313.9,73.64222222222222,5,1,10.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
ORD200464,2023-03-14,C39176,4,434.42,739 Main St,TRK71418686,6,FREESHIP,1737.68,72.40333333333334,3,1,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ORD200465,2024-02-26,C58773,5,513.49,391 Main St,TRK65438300,8,MISSING,2567.45,64.18625,2,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
ORD200466,2023-07-18,C37412,1,432.47,895 Main St,TRK97829604,4,FREESHIP,432.47,108.1175,7,1,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ORD200467,2024-08-30,C36492,1,45.94,572 Main St,TRK44350440,2,WINTER15,45.94,22.97,8,1,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD200468,2025-06-21,C90110,1,418.36,998 Main St,TRK60203957,5,FREESHIP,418.36,83.672,6,1,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ORD200469,2023-11-26,C13877,5,676.98,893 Main St,TRK17254691,5,MISSING,3330.4075,135.39600000000002,11,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD200470,2023-09-29,C25149,4,263.62,672 Main St,TRK33538608,5,SAVE10,1054.48,52.724000000000004,9,1,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ORD200471,2025-04-19,C52717,5,551.27,395 Main St,TRK27625571,7,FREESHIP,2756.35,78.75285714285714,4,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ORD200472,2023-01-06,C60029,3,508.12,796 Main St,TRK86461316,8,FREESHIP,1524.36,63.515,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ORD200473,2025-02-25,C28552,2,14.93,449 Main St,TRK71597160,4,MISSING,29.86,3.7325,2,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
ORD200474,2023-11-15,C72293,3,229.34,398 Main St,TRK84378003,6,SAVE10,688.02,38.223333333333336,11,1,10.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
ORD200475,2025-04-19,C29844,2,438.62,363 Main St,TRK91642337,3,SAVE10,877.24,146.20666666666668,4,1,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
ORD200476,2024-01-15,C77872,2,513.59,867 Main St,TRK19292184,4,FREESHIP,1027.18,128.3975,1,1,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
ORD200477,2025-03-05,C56564,2,253.74,481 Main St,TRK13166044,5,SAVE10,507.48,50.748000000000005,3,1,10.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
ORD200478,2024-11-01,C16758,3,62.77,914 Main St,TRK88544431,6,FREESHIP,188.31,10.461666666666668,11,1,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
ORD200479,2023-02-18,C87011,4,25.29,943 Main St,TRK21429162,8,MISSING,101.16,3.16125,2,0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
ORD200480,2023-06-16,C21147,1,335.1,126 Main St,TRK93171043,6,FREESHIP,335.1,55.85,6,1,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
ORD200481,2023-04-23,C94568,4,484.85,317 Main St,TRK58653915,5,WINTER15,1939.4,96.97,4,1,15.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
ORD200482,2025-03-02,C35852,3,381.41,989 Main St,TRK22302049,6,MISSING,1144.23,63.568333333333335,3,0,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
ORD200483,2023-01-18,C66462,5,347.92,982 Main St,TRK52743700,6,WINTER15,1739.6,57.98666666666667,1,1,15.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ORD200484,2024-05-29,C29092,4,15.01,767 Main St,TRK90455340,6,MISSING,60.04,2.5016666666666665,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD200485,2023-08-01,C46651,3,404.79,764 Main St,TRK67679195,6,SAVE10,1214.37,67.465,8,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
ORD200486,2023-02-03,C88981,4,611.26,558 Main St,TRK75267873,5,SAVE10,2445.04,122.252,2,1,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
ORD200487,2023-03-09,C40136,3,346.52,211 Main St,TRK92924852,3,SAVE10,1039.56,115.50666666666666,3,1,10.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
ORD200488,2024-12-05,C81573,1,36.65,556 Main St,TRK96522994,1,WINTER15,36.65,36.65,12,1,15.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ORD200489,2023-09-05,C11940,3,149.34,589 Main St,TRK85466461,7,WINTER15,448.02,21.334285714285716,9,1,15.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ORD200490,2024-07-22,C50097,5,467.81,539 Main St,TRK62785150,10,MISSING,2339.05,46.781,7,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ORD200491,2023-01-05,C98168,5,420.7,481 Main St,TRK56423359,5,WINTER15,2103.5,84.14,1,1,15.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ORD200492,2023-10-25,C39074,5,606.52,103 Main St,TRK13027036,6,SAVE10,3032.6,101.08666666666666,10,1,10.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
ORD200493,2025-01-28,C84908,1,420.26,372 Main St,TRK64135970,4,FREESHIP,420.26,105.065,1,1,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
ORD200494,2023-07-19,C64516,3,505.79,459 Main St,TRK63920573,3,FREESHIP,1517.37,168.59666666666666,7,1,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
ORD200495,2025-06-05,C63827,4,493.73,947 Main St,TRK35730581,6,SAVE10,1974.92,82.28833333333334,6,1,10.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
ORD200496,2025-03-14,C93618,3,201.21,249 Main St,TRK66129326,3,SAVE10,603.63,67.07000000000001,3,1,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
ORD200497,2024-10-24,C93948,3,112.29,454 Main St,TRK77358113,6,MISSING,336.87,18.715,10,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
ORD200498,2023-07-12,C73961,4,132.56,306 Main St,TRK32607173,8,WINTER15,530.24,16.57,7,1,15.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ORD200499,2023-04-06,C18138,3,539.46,520 Main St,TRK20289483,4,SAVE10,1618.38,134.865,4,1,10.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
ORD200500,2024-04-07,C79475,5,508.59,169 Main St,TRK42168516,8,WINTER15,2542.95,63.57375,4,1,15.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ORD200501,2024-02-04,C88546,4,203.46,226 Main St,TRK19867754,7,SAVE10,813.84,29.065714285714286,2,1,10.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
ORD200502,2023-05-20,C69332,3,565.25,745 Main St,TRK65718848,7,SAVE10,1695.75,80.75,5,1,10.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
ORD200503,2023-08-31,C64554,3,136.84,498 Main St,TRK95384568,4,FREESHIP,410.52,34.21,8,1,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
ORD200504,2025-06-11,C11676,2,464.5,805 Main St,TRK35726395,2,WINTER15,929.0,232.25,6,1,15.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ORD200505,2023-06-11,C36014,2,434.97,558 Main St,TRK97246526,7,MISSING,869.94,62.13857142857143,6,0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
ORD200506,2023-07-25,C23279,2,43.67,696 Main St,TRK58039693,4,WINTER15,87.34,10.9175,7,1,15.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ORD200507,2023-07-05,C86481,1,171.59,546 Main St,TRK87513944,5,WINTER15,171.59,34.318,7,1,15.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ORD200508,2025-05-14,C39550,1,558.27,976 Main St,TRK24120267,1,MISSING,558.27,558.27,5,0,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
ORD200509,2023-02-15,C68937,2,425.03,560 Main St,TRK31908657,2,WINTER15,850.06,212.515,2,1,15.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ORD200510,2024-12-16,C72533,1,376.76,389 Main St,TRK51288986,5,SAVE10,376.76,75.352,12,1,10.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
ORD200511,2024-03-15,C11415,5,575.24,267 Main St,TRK65061457,7,WINTER15,2876.2,82.17714285714285,3,1,15.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD200512,2024-09-27,C14114,3,568.02,856 Main St,TRK63290700,3,FREESHIP,1704.06,189.34,9,1,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
ORD200513,2025-02-09,C64128,3,94.88,533 Main St,TRK37053575,8,MISSING,284.64,11.86,2,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
ORD200514,2023-04-16,C15629,3,304.15,492 Main St,TRK64926044,3,WINTER15,912.45,101.38333333333333,4,1,15.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
ORD200515,2023-03-14,C67561,3,553.52,160 Main St,TRK75900717,4,FREESHIP,1660.56,138.38,3,1,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
ORD200516,2024-04-07,C47022,3,166.99,208 Main St,TRK28855040,8,MISSING,500.97,20.87375,4,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ORD200517,2024-04-09,C55205,4,198.35,943 Main St,TRK88141634,7,FREESHIP,793.4,28.335714285714285,4,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
ORD200518,2025-06-13,C30686,4,403.58,319 Main St,TRK59807273,9,SAVE10,1614.32,44.84222222222222,6,1,10.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
ORD200519,2025-05-10,C71797,4,464.29,941 Main St,TRK66010667,5,SAVE10,1857.16,92.858,5,1,10.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
ORD200520,2023-03-10,C66332,3,635.98,959 Main St,TRK27063398,5,MISSING,1907.94,127.196,3,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ORD200521,2024-02-25,C82318,1,528.06,991 Main St,TRK37534165,2,MISSING,528.06,264.03,2,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
ORD200522,2024-04-20,C66254,1,515.32,740 Main St,TRK82843861,1,FREESHIP,515.32,515.32,4,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ORD200523,2025-02-18,C65083,4,657.79,652 Main St,TRK60937148,6,WINTER15,2631.16,109.63166666666666,2,1,15.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
ORD200524,2023-10-25,C44778,1,153.0,103 Main St,TRK92617366,4,MISSING,153.0,38.25,10,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
ORD200525,2023-12-03,C54499,1,668.48,160 Main St,TRK18061555,1,SAVE10,668.48,668.48,12,1,10.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
ORD200526,2024-02-29,C91201,2,46.5,837 Main St,TRK63526023,7,WINTER15,93.0,6.642857142857143,2,1,15.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ORD200527,2024-08-19,C27202,5,653.47,967 Main St,TRK75406128,10,SAVE10,3267.35,65.34700000000001,8,1,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ORD200528,2025-02-26,C32011,1,628.89,686 Main St,TRK70997744,2,SAVE10,628.89,314.445,2,1,10.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
ORD200529,2024-04-07,C21181,2,675.1,938 Main St,TRK50363421,4,FREESHIP,1350.2,168.775,4,1,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
ORD200530,2024-07-18,C98450,4,89.41,613 Main St,TRK14809530,9,MISSING,357.64,9.934444444444445,7,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
ORD200531,2024-07-02,C64502,5,320.01,722 Main St,TRK14914388,6,MISSING,1600.05,53.335,7,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
ORD200532,2025-05-03,C47365,2,41.0,369 Main St,TRK42207882,7,MISSING,82.0,5.857142857142857,5,0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
ORD200533,2023-03-05,C66349,1,565.85,715 Main St,TRK63550793,1,FREESHIP,565.85,565.85,3,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
ORD200534,2024-06-06,C73289,3,648.59,906 Main St,TRK70872738,4,SAVE10,1945.77,162.1475,6,1,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD200535,2024-07-24,C48649,3,68.12,332 Main St,TRK45821445,3,FREESHIP,204.36,22.706666666666667,7,1,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ORD200536,2024-06-09,C18724,1,616.1,124 Main St,TRK52508861,6,MISSING,616.1,102.68333333333334,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD200537,2025-03-23,C68553,3,247.47,385 Main St,TRK58218971,4,SAVE10,742.41,61.8675,3,1,10.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
ORD200538,2024-05-24,C61280,3,490.74,100 Main St,TRK95487711,3,WINTER15,1472.22,163.58,5,1,15.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD200539,2025-02-18,C53277,3,531.72,473 Main St,TRK17653832,7,SAVE10,1595.16,75.96000000000001,2,1,10.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
ORD200540,2024-01-29,C87281,5,648.65,852 Main St,TRK81765057,7,MISSING,3243.25,92.66428571428571,1,0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
ORD200541,2023-08-07,C69009,5,456.06,879 Main St,TRK61295842,10,MISSING,2280.3,45.606,8,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
ORD200542,2023-11-14,C49726,1,17.98,934 Main St,TRK20739460,6,FREESHIP,17.98,2.9966666666666666,11,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ORD200543,2024-03-09,C37531,5,269.86,354 Main St,TRK93877673,6,WINTER15,1349.3,44.97666666666667,3,1,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
ORD200544,2024-03-10,C48713,5,31.96,373 Main St,TRK96334419,5,FREESHIP,159.8,6.392,3,1,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
ORD200545,2023-12-19,C74138,2,98.47,964 Main St,TRK74091695,3,MISSING,196.94,32.82333333333333,12,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ORD200546,2024-03-01,C82399,1,158.68,928 Main St,TRK77177284,6,WINTER15,158.68,26.44666666666667,3,1,15.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
ORD200547,2023-08-20,C40427,1,613.98,411 Main St,TRK25392280,4,FREESHIP,613.98,153.495,8,1,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
ORD200548,2024-01-05,C17103,3,426.12,922 Main St,TRK64398650,5,WINTER15,1278.36,85.224,1,1,15.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
ORD200549,2025-02-25,C34266,4,629.88,550 Main St,TRK56378197,8,WINTER15,2519.52,78.735,2,1,15.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ORD200550,2023-10-29,C97485,4,228.91,573 Main St,TRK81794737,4,FREESHIP,915.64,57.2275,10,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
ORD200551,2023-05-18,C23947,1,120.98,353 Main St,TRK74812710,6,WINTER15,120.98,20.163333333333334,5,1,15.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
ORD200552,2023-09-30,C21665,4,425.18,560 Main St,TRK29890761,8,WINTER15,1700.72,53.1475,9,1,15.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
